"","mean_Normal","mean_Tumor","over_10_normal","over_10_tumor","normal_sample","tumor_sample","log2foldChange","pValues","FDR"
"ENSG00000176595.4",17.1215644187677,13.9267924641437,58,513,58,513,-0.297951505341633,5.32522444636721e-06,1.0687101554112e-05
"ENSG00000176597.12",37.1523202749859,32.1134420842828,58,513,58,513,-0.210275005410843,0.00175335691789911,0.00271390776451034
"ENSG00000176601.13",6.96058916761397,2.11376107877031,49,358,58,513,-1.71939710959551,4.91156704269408e-09,1.30785735499115e-08
"ENSG00000176619.13",40.1123348654317,84.5026486579265,58,513,58,513,1.07495061682633,1.596453935572e-17,9.8043866551089e-17
"ENSG00000176623.12",43.2114125284667,37.6207114920138,58,513,58,513,-0.199885257925508,4.6695591189876e-08,1.13894014685819e-07
"ENSG00000176624.12",34.1224860173095,38.8841663366536,58,513,58,513,0.188460049193621,0.0573488594137929,0.073315573086021
"ENSG00000176635.18",0.0747896869257551,0.218502401017517,0,159,58,513,1.5467378834277,0.01169799541634,0.0164107129111298
"ENSG00000176641.11",18.3410340173252,10.0269930182118,58,513,58,513,-0.871185953539451,4.57402243468528e-15,2.18278772014932e-14
"ENSG00000176654.12",0.0060367441015805,0.0913686910542265,0,75,58,513,3.91985733587936,1.95153707403531e-16,1.07318180839972e-15
"ENSG00000176658.17",137.338540523722,173.920291932101,58,513,58,513,0.340689729597814,0.0448089367098368,0.0581944035009174
"ENSG00000176659.9",0.41500102611328,3.57432616577243,43,444,58,513,3.10648448102279,8.46601476613846e-11,2.65368732277999e-10
"ENSG00000176678.6",2.57772737108143,3.66522951213422,57,510,58,513,0.507803853366086,0.0485119751520582,0.0627304253444521
"ENSG00000176681.14",0.447843170147011,0.550893645833667,40,422,58,513,0.298780218074331,0.0547575484486583,0.0702045918697328
"ENSG00000176692.8",1.18135988581374,0.818880093168965,56,381,58,513,-0.52872440809084,2.28560993936493e-13,9.27608839117632e-13
"ENSG00000176697.20",8.99381168140992,1.78536461297611,58,403,58,513,-2.33271393996226,8.90988495812869e-29,2.30131103416548e-27
"ENSG00000176700.20",1.67873828752091,1.80248069286355,58,509,58,513,0.102606472157859,0.244670074160232,0.282697784700282
"ENSG00000176714.10",5.46785053306725,4.3229559060087,58,513,58,513,-0.338955685687085,5.13716408546503e-06,1.03238979882657e-05
"ENSG00000176715.17",20.2077183601205,23.209204672106,58,513,58,513,0.199790648387785,0.00307306122425048,0.00462457120350849
"ENSG00000176720.6",58.8004741818715,52.6327713682443,58,513,58,513,-0.159866427710772,0.000385527984717981,0.000643167538141721
"ENSG00000176723.10",0.975683890295519,1.11975810179177,57,492,58,513,0.198701391600399,0.946107882418249,0.953703493658805
"ENSG00000176728.10",1.52145603491341,1.60915024109433,26,215,58,513,0.0808463867642517,0.464317678395383,0.508837572724114
"ENSG00000176731.12",6.72700030276672,13.2119944209789,58,513,58,513,0.973813037315948,8.6264562632285e-19,5.97769910904786e-18
"ENSG00000176732.7",0.577713203338292,1.33393887151493,49,499,58,513,1.20726718351969,3.0478316271657e-14,1.34039211597255e-13
"ENSG00000176749.9",2.25231463345375,6.87951856690935,58,513,58,513,1.61089923129325,4.14869455034694e-20,3.2841641746668e-19
"ENSG00000176753.5",0.764534172137689,0.824116404603005,57,468,58,513,0.108267142553452,0.440057191746021,0.484517111093358
"ENSG00000176761.7",0.124765578302781,0.0998013795054399,7,65,58,513,-0.322088300074748,0.0505687982228916,0.0651973274523495
"ENSG00000176769.9",0.105940033692311,0.481926821459476,6,104,58,513,2.18556622340157,0.49768444658531,0.542075924429988
"ENSG00000176771.17",67.537648669081,5.81229555107038,58,504,58,513,-3.53851198266853,2.70802853441522e-34,7.55593242734914e-32
"ENSG00000176783.15",51.2526988315864,54.3300529398271,58,513,58,513,0.0841224776644734,0.508985863618232,0.553237254403747
"ENSG00000176788.9",28.325004172754,100.770193172756,58,513,58,513,1.83092089331031,4.00867976274269e-11,1.3024114687866e-10
"ENSG00000176809.10",2.97423155576717,4.71908590577095,58,513,58,513,0.66599046307579,9.22865610357473e-05,0.000164199873530414
"ENSG00000176826.15",1.70356362961259,2.84722772365718,55,491,58,513,0.741002051272061,0.725280007018848,0.757162666355914
"ENSG00000176834.14",49.0697376120524,26.2780522690138,58,513,58,513,-0.900975210011435,3.62340898117489e-22,3.55194241628657e-21
"ENSG00000176842.15",12.4206409492975,18.1835443721405,58,504,58,513,0.549893816210161,0.278532294435928,0.318805097508947
"ENSG00000176845.13",52.8006486366142,37.8302100169435,58,513,58,513,-0.481016867044716,2.85787750565476e-09,7.7991286921165e-09
"ENSG00000176853.16",54.281119838433,79.0998146364505,58,513,58,513,0.543223829505806,2.03235417993392e-11,6.78451067164812e-11
"ENSG00000176855.11",0.0860814157418561,0.199635277551872,3,181,58,513,1.21359297130705,3.04864546703514e-09,8.29902016036681e-09
"ENSG00000176871.9",84.5933207141528,81.0312612344874,58,513,58,513,-0.0620651601127979,0.010626030348769,0.0149918434630321
"ENSG00000176884.16",0.322652564471809,3.05232888627285,28,475,58,513,3.24185702260415,2.28489069289907e-22,2.29117697986464e-21
"ENSG00000176887.7",0.185468207893407,5.46689618140009,11,340,58,513,4.88147816541949,8.8587291320239e-11,2.77080774591861e-10
"ENSG00000176890.16",2.1412949974511,5.70517105485683,58,513,58,513,1.41378657904793,6.10491014354796e-21,5.252624655311e-20
"ENSG00000176894.10",0.775883238855536,1.06885915370587,55,509,58,513,0.462160292464429,6.1601767760898e-05,0.000111586497520638
"ENSG00000176896.8",4.26913539125559,3.4459574362887,58,513,58,513,-0.309039035086552,5.00879920969093e-07,1.11173905828224e-06
"ENSG00000176903.5",33.1527617210002,40.9530900667477,58,513,58,513,0.304843256797211,0.0730813662883023,0.0918399202249607
"ENSG00000176907.5",314.37121031746,331.767231154475,58,513,58,513,0.077702293867925,0.0443632743933874,0.0576425222074431
"ENSG00000176909.12",1.19437843037804,2.47174603332118,58,510,58,513,1.04927050021437,3.12559822956354e-06,6.41548288933957e-06
"ENSG00000176912.5",0.0797113246087901,0.438142421699559,1,334,58,513,2.45854329767572,6.01536542564107e-25,8.33969980223798e-24
"ENSG00000176915.15",71.5045851003061,93.2511267166318,58,513,58,513,0.3830854019598,4.46909207483767e-07,9.96244599285509e-07
"ENSG00000176919.13",0.36230371730401,1.24883000314029,39,429,58,513,1.78530559029142,1.07215778128877e-05,2.09093145793703e-05
"ENSG00000176920.13",2.72684997653723,25.3677858585083,58,513,58,513,3.21769036952696,6.73053904840984e-31,2.97344790754833e-29
"ENSG00000176927.15",0.423448020016933,0.385662088213259,41,356,58,513,-0.134847552174046,0.00966722701161505,0.0137091273678593
"ENSG00000176928.7",8.84740846854502,3.91308751262173,58,501,58,513,-1.17694755607583,1.01532014543543e-20,8.53701738433722e-20
"ENSG00000176933.5",0.400710700646317,0.711218285903735,40,427,58,513,0.827731381055479,0.000300007627195908,0.000506029517613323
"ENSG00000176945.17",10.3623104513104,47.6966716141567,58,512,58,513,2.2025428830899,6.21780643074619e-16,3.25359274886623e-15
"ENSG00000176946.12",41.7279296189566,53.1194478076298,58,513,58,513,0.34822680818088,1.0615628143215e-06,2.2796670518351e-06
"ENSG00000176953.12",34.3124448478052,43.3354228769231,58,513,58,513,0.336814857638871,3.31454191329024e-09,8.99020246910206e-09
"ENSG00000176956.13",1.25304881544865,1.04414998446052,41,416,58,513,-0.263113659998091,0.305436420468719,0.347041652196584
"ENSG00000176971.4",42.8532564831061,9.86101090637515,58,513,58,513,-2.11959738317143,4.07089560995834e-27,7.84349798799756e-26
"ENSG00000176973.8",2.71102228522187,4.25493455957338,58,513,58,513,0.650299971083606,5.1082494798074e-08,1.24178492680969e-07
"ENSG00000176974.20",27.6470798115732,36.6332446569032,58,513,58,513,0.406026382553978,0.042617850428886,0.0555136320338939
"ENSG00000176978.14",125.249877462176,120.214419049022,58,513,58,513,-0.0591992423143422,0.049089004080245,0.0634172030263274
"ENSG00000176986.16",50.6340277457164,60.7308494419136,58,513,58,513,0.262322298537957,0.000380638678695078,0.000635455194752607
"ENSG00000176994.11",47.106961091541,39.9903660068214,58,513,58,513,-0.236287780280279,9.03648534852854e-06,1.77456745129152e-05
"ENSG00000177000.13",51.5315718112907,38.9281152948145,58,513,58,513,-0.404644099836605,1.2353247140648e-09,3.48724087204049e-09
"ENSG00000177025.3",0.473673411110726,0.736588956421655,48,431,58,513,0.636967076424535,0.013865970809071,0.0192871200027372
"ENSG00000177030.17",22.9972132236597,32.7722216677317,58,513,58,513,0.511014430597161,7.92986177446693e-09,2.07080737073899e-08
"ENSG00000177034.17",19.8511439252106,21.7042022818322,58,513,58,513,0.128752253337767,0.369606483981516,0.413400961241282
"ENSG00000177042.14",18.3777223966813,22.9183852609162,58,513,58,513,0.318547420657194,0.937421432225656,0.946401462873299
"ENSG00000177045.10",4.86301806795084,5.78327654177162,58,511,58,513,0.250035138083234,0.0199096820446737,0.0270990599697266
"ENSG00000177051.6",16.3799417116928,23.7610875442317,58,513,58,513,0.536670646623956,7.48758263564262e-11,2.35909645244968e-10
"ENSG00000177054.14",15.5949871488885,28.7401454934019,58,513,58,513,0.881985001423504,3.14282801653199e-21,2.7853459240065e-20
"ENSG00000177058.12",11.2394476851728,17.1129079909486,58,513,58,513,0.606513795171194,1.57062552948451e-12,5.86793211058266e-12
"ENSG00000177076.6",3.55723762634203,4.14451942905891,58,509,58,513,0.220447475274812,0.0132926344613398,0.0185190758937396
"ENSG00000177082.13",3.40843273356708,3.9676905971354,58,512,58,513,0.219191016587866,0.00475077921765742,0.00698861753628377
"ENSG00000177084.18",22.1432854475124,44.8839271286363,58,513,58,513,1.01932961656715,2.41274615365588e-19,1.76316581910993e-18
"ENSG00000177096.9",18.2383863731989,24.1034936813377,58,513,58,513,0.402264179224168,3.50306547545055e-06,7.14943569814693e-06
"ENSG00000177098.9",42.9220436540766,6.24901067521703,58,511,58,513,-2.78001905921993,4.92188430024569e-34,1.08745644685124e-31
"ENSG00000177103.15",2.68165755212318,2.10406478155336,58,416,58,513,-0.349945892625588,7.17908295279219e-10,2.06685128740727e-09
"ENSG00000177105.10",78.3209091332278,59.9559584451668,58,513,58,513,-0.385494375222958,3.25249441629341e-08,8.05055258181207e-08
"ENSG00000177106.16",122.964321333521,122.032026903242,58,513,58,513,-0.010979943604632,0.19932782506064,0.233944308119384
"ENSG00000177112.8",0.19124167342742,0.207601016468909,10,176,58,513,0.118416572616914,0.0929782921647763,0.115151085137952
"ENSG00000177119.16",169.507271105962,87.7298772765311,58,513,58,513,-0.950207004356925,4.31023396668741e-26,7.00366314265084e-25
"ENSG00000177125.5",19.2317656719154,15.2268586050523,58,513,58,513,-0.336872887225074,6.81212573798797e-12,2.38797493476196e-11
"ENSG00000177133.11",5.01909515231478,3.43881865297082,58,444,58,513,-0.545514260099449,1.7197399698882e-11,5.79326710650813e-11
"ENSG00000177138.17",0.0779826367354465,0.481660063200179,5,107,58,513,2.62679046712877,0.404508156155655,0.449126424109867
"ENSG00000177150.13",13.3722719711313,15.9402363070686,58,513,58,513,0.253428414282534,0.0874152557283027,0.108707759493039
"ENSG00000177156.11",161.559652692873,276.625772895067,58,513,58,513,0.775868627161194,2.81673562364751e-08,7.00699367103594e-08
"ENSG00000177169.10",46.1992753985263,73.5546658914617,58,513,58,513,0.670946636572404,1.34691536576205e-13,5.58737796843624e-13
"ENSG00000177173.5",0.285447310507726,0.342711398972685,22,316,58,513,0.263769709055044,0.143652086813552,0.172701680853427
"ENSG00000177181.15",22.2398577953524,15.6218583679689,58,508,58,513,-0.509581477380352,4.13085300770866e-14,1.79562439337901e-13
"ENSG00000177182.11",0.177526267700772,0.239020723261644,13,149,58,513,0.429103197284801,0.976553505994555,0.980101621765752
"ENSG00000177189.14",123.203944526096,126.809049072153,58,513,58,513,0.0416092531915978,0.58491503774605,0.626094812389128
"ENSG00000177191.2",17.1665694913038,12.1110036539444,58,512,58,513,-0.503283336966811,3.71775321537641e-08,9.14779933219952e-08
"ENSG00000177192.14",10.6111106598865,24.9839110880913,58,513,58,513,1.23542366990809,6.21736911259496e-26,9.8405428379202e-25
"ENSG00000177200.17",58.7582717752454,47.1743695700847,58,513,58,513,-0.316788725288195,3.39367987685681e-10,1.00636178405683e-09
"ENSG00000177202.3",0.47937883374039,1.11590276674894,43,446,58,513,1.21897320917035,8.62899558847034e-08,2.05595771122894e-07
"ENSG00000177225.17",40.9692759972683,51.8049586539226,58,513,58,513,0.338547798080938,1.25104671623448e-05,2.42394919724049e-05
"ENSG00000177234.7",0.0202217253663847,0.201800990877053,0,147,58,513,3.31895525651273,1.35815027998427e-12,5.09952491734828e-12
"ENSG00000177238.14",0.123147228791932,2.53242969363993,4,224,58,513,4.3620661488423,3.44487488098641e-05,6.39233535757639e-05
"ENSG00000177239.15",73.7298504236654,103.126005060133,58,513,58,513,0.484087444571714,2.88331693635913e-12,1.05249691255997e-11
"ENSG00000177272.9",9.36828997342272,4.7322597205798,58,499,58,513,-0.985256476495068,1.15071266297134e-14,5.27919610169474e-14
"ENSG00000177283.7",19.7625006395458,15.1294804712106,58,513,58,513,-0.385403061338623,9.20530871729207e-10,2.6302886689806e-09
"ENSG00000177294.7",0.250145858500334,0.290786618770539,19,240,58,513,0.217191315003109,0.938420457855762,0.947337166957142
"ENSG00000177301.16",0.998690627239868,1.33334294419971,53,421,58,513,0.416938161790965,0.0200886914169327,0.0273285350006816
"ENSG00000177302.15",23.8433223847193,30.92876382035,58,513,58,513,0.375363893732876,4.16532965596221e-07,9.31140479016615e-07
"ENSG00000177303.10",109.757427914559,34.7537280153321,58,513,58,513,-1.65907893007314,7.80846138869303e-29,2.04093270679365e-27
"ENSG00000177311.11",117.045169874734,92.6685134452458,58,513,58,513,-0.336914265914682,1.12206048052827e-08,2.89131099077209e-08
"ENSG00000177335.11",1.07992222273009,3.12008968140152,58,494,58,513,1.53066008583914,2.20257703351288e-08,5.53746182347623e-08
"ENSG00000177337.8",6.78844531026676,10.7194608190232,58,513,58,513,0.659079229727755,0.0173866736239457,0.0238605318083665
"ENSG00000177338.14",0.109604228602687,0.0990456870824988,3,74,58,513,-0.14613739965658,0.0126689568516391,0.0176971556318915
"ENSG00000177350.6",0.271782515170237,0.348033242230394,25,321,58,513,0.356772466100242,0.210118347244846,0.245696723162384
"ENSG00000177352.10",22.7615276260438,22.010758572425,58,513,58,513,-0.0483885197801779,0.0692671552594036,0.0873268646801474
"ENSG00000177354.12",0.0406176328091557,0.481253488002649,0,107,58,513,3.56661892991877,0.135501157437104,0.163583814393177
"ENSG00000177359.20",0.165783133235933,0.965650362059946,13,337,58,513,2.54220368506147,1.34466064068058e-11,4.5785110331828e-11
"ENSG00000177363.5",2.84662203825681,1.29802011313977,58,462,58,513,-1.13293821277715,9.50198557921333e-14,4.000499046522e-13
"ENSG00000177369.9",0.134328900880442,0.111036224795511,7,83,58,513,-0.274739311602043,0.0185528277381855,0.025366712108866
"ENSG00000177370.5",19.9221800798036,19.4689566087181,58,513,58,513,-0.033199961441859,0.143193207561158,0.172180908761909
"ENSG00000177374.13",15.4034657247467,9.5046243487346,58,513,58,513,-0.69655347519417,1.68118108875179e-10,5.12518054496103e-10
"ENSG00000177380.14",6.46776490834268,11.4307172279703,58,513,58,513,0.821576783754935,5.0556384750546e-06,1.01670675808401e-05
"ENSG00000177383.5",35.5087548344686,50.669829212357,58,513,58,513,0.512952195052698,1.47040869050265e-08,3.75610482392393e-08
"ENSG00000177398.18",0.388276697237992,7.96272977333181,28,431,58,513,4.35810606815718,4.31536170943158e-13,1.70243044351404e-12
"ENSG00000177406.5",24.9437656148409,12.3140523346674,58,513,58,513,-1.0183736717403,2.6771471964917e-23,3.03996956859954e-22
"ENSG00000177409.12",62.2704951155232,48.8613112014065,58,513,58,513,-0.349856171108486,1.36181824203937e-07,3.17999949346835e-07
"ENSG00000177410.13",14.0019807548693,24.8851904009442,58,513,58,513,0.829656496549421,5.30045141811075e-10,1.54360721467165e-09
"ENSG00000177414.13",0.0392274714899152,0.176031103348289,1,69,58,513,2.16589411374194,0.333462914612244,0.376327089203738
"ENSG00000177425.11",54.6054918007387,63.3112080525221,58,513,58,513,0.213414870524519,0.167576321944978,0.19932634577464
"ENSG00000177426.22",67.0500119064295,92.6752970511876,58,513,58,513,0.46694724599074,1.08439415398578e-06,2.32548592185502e-06
"ENSG00000177427.13",19.2182476559814,16.1644379450302,58,513,58,513,-0.249653451087309,1.4471119508126e-05,2.78798266010016e-05
"ENSG00000177432.8",7.69794189794208,3.83225242793827,58,513,58,513,-1.00628018852971,1.52359703066312e-22,1.5611961452035e-21
"ENSG00000177453.7",7.61437976438274,1.57366295370962,58,464,58,513,-2.27459994729958,2.93098403467761e-28,6.83687849226754e-27
"ENSG00000177455.15",1.95201038737389,4.78400913747019,44,496,58,513,1.29325941505145,1.83390517660946e-14,8.23640931791641e-14
"ENSG00000177459.11",2.30473814855233,5.66867516603516,50,459,58,513,1.29840875126544,4.60910283022149e-05,8.45079098714001e-05
"ENSG00000177463.15",45.0839286052821,44.4221756621702,58,513,58,513,-0.0213331837678255,0.0827012834525817,0.103143723224307
"ENSG00000177464.5",20.2623669721518,7.08228559775401,58,513,58,513,-1.51651578646934,1.90791139027978e-21,1.72825028317991e-20
"ENSG00000177465.4",6.67889744377065,6.73260014259292,58,513,58,513,0.0115538225110191,0.796248515073303,0.82170567197112
"ENSG00000177469.13",808.525153974365,201.22157299155,58,513,58,513,-2.00650767302826,1.31632675691994e-33,2.17251866384234e-31
"ENSG00000177479.20",53.2041112602511,51.5026506280792,58,513,58,513,-0.046891048178041,0.00832168400554295,0.0118870846265014
"ENSG00000177483.11",0.826320341945091,0.487051477798761,50,393,58,513,-0.762626921013853,9.20789801575161e-08,2.18752597124636e-07
"ENSG00000177485.7",33.0525875392398,39.2145397130587,58,513,58,513,0.246625448358462,0.00253516802622367,0.00385155325329482
"ENSG00000177494.6",23.6463611298855,4.7105817373264,58,503,58,513,-2.32764104566582,4.5008939450993e-27,8.60877980373876e-26
"ENSG00000177508.12",56.1805670945622,56.2134754354684,58,513,58,513,0.000844825944814606,0.0497694738164515,0.0642456850750809
"ENSG00000177519.4",0.961003674234815,1.31606203461081,39,314,58,513,0.453613642306117,0.297934296987579,0.339245522010466
"ENSG00000177542.11",19.6500732367019,36.0159719234893,58,513,58,513,0.874102147758967,1.3367537133923e-19,9.99404300479792e-19
"ENSG00000177548.13",20.5286508915202,30.6689805661379,58,513,58,513,0.579141393297089,4.09813254607093e-12,1.47238765435369e-11
"ENSG00000177551.5",1.594024610227,0.86895793762097,49,219,58,513,-0.875315653933843,2.33645148693838e-14,1.03850203116933e-13
"ENSG00000177556.12",31.8486284809389,38.0322395030499,58,513,58,513,0.255991647539264,0.00110386407530933,0.00175147234199573
"ENSG00000177565.18",108.571293605908,157.485849833877,58,513,58,513,0.536579504635324,1.2618246901142e-14,5.76275731256122e-14
"ENSG00000177570.15",27.5510002083903,32.2515145992725,58,513,58,513,0.227262218949851,0.183909894563328,0.217140441515831
"ENSG00000177575.13",226.148895476386,99.497656263146,58,513,58,513,-1.18453850230592,2.42813045069018e-17,1.46178020846551e-16
"ENSG00000177576.12",4.50362623158654,3.23542566478319,58,513,58,513,-0.47713156803284,1.66851541923488e-12,6.22302183507132e-12
"ENSG00000177595.18",9.25532798971155,18.817727755096,58,513,58,513,1.02373641058169,2.06092042474904e-16,1.13001825713047e-15
"ENSG00000177599.13",2.01744571849213,1.53774090716982,58,507,58,513,-0.391717411638247,1.03364591093604e-07,2.44214783422918e-07
"ENSG00000177600.9",543.527961046751,679.499650869586,58,513,58,513,0.322118555109321,0.00265723013095095,0.00402883251077044
"ENSG00000177602.5",0.685276196083406,2.621326092469,51,508,58,513,1.93553935663509,1.35849275868347e-21,1.24561729466707e-20
"ENSG00000177606.8",471.53780201183,227.476951162305,58,513,58,513,-1.05165305948856,1.68764241546591e-15,8.42440788789357e-15
"ENSG00000177613.9",38.4388835382031,36.5647025639469,58,513,58,513,-0.0721148070248756,0.00264259617078217,0.00400733942292203
"ENSG00000177614.11",6.33767185782278,9.21218017028581,58,512,58,513,0.539589663376027,0.0488960243916111,0.0631927836535168
"ENSG00000177627.11",0.341649588772943,0.241249674632719,35,132,58,513,-0.501990393655438,5.4346063336789e-16,2.8591607740257e-15
"ENSG00000177628.16",45.6768295531828,70.4209719154316,58,513,58,513,0.624542622559869,4.97544644565186e-13,1.9501966486452e-12
"ENSG00000177640.16",6.37215033505916,3.09524498097004,58,512,58,513,-1.04172670437473,8.28990890332973e-18,5.24201902267901e-17
"ENSG00000177646.19",31.4910101668618,35.8343481795367,58,513,58,513,0.186403075479742,0.0636734615132481,0.0807831646214783
"ENSG00000177663.14",66.6140381111559,40.8851061230988,58,513,58,513,-0.704250854964132,1.24738018985174e-20,1.0352229899459e-19
"ENSG00000177666.17",78.3997742675505,54.82019312451,58,513,58,513,-0.516142089866366,2.76507939000014e-14,1.22013138309036e-13
"ENSG00000177669.4",0.146977446039028,0.151378120926035,7,129,58,513,0.0425619160971531,0.17359634047496,0.205933622965152
"ENSG00000177674.16",52.3060219008064,64.8410892346436,58,513,58,513,0.309931275216872,0.0288055334333851,0.0384064022131335
"ENSG00000177675.9",6.17395253747581,7.44146681514951,58,513,58,513,0.269392632123603,0.905420819841476,0.918902160122211
"ENSG00000177679.16",0.917573412821821,4.83275448338009,55,509,58,513,2.39695020971526,7.63994387089326e-23,8.17315153118553e-22
"ENSG00000177683.14",28.1272069999465,25.5904750457189,58,513,58,513,-0.136359372845606,0.00115393954522033,0.00182683889633638
"ENSG00000177685.17",15.899628249528,34.5725468411255,58,513,58,513,1.12063385178143,9.778988842573e-08,2.316485152616e-07
"ENSG00000177688.7",0.0588669312230237,0.132449369953306,0,122,58,513,1.16991165503009,1.07137368881874e-09,3.04208919519382e-09
"ENSG00000177692.12",1.49877285603018,1.6520138226602,58,509,58,513,0.140444003404475,0.931412033271496,0.941276026383895
"ENSG00000177694.16",8.58821625323786,18.2791546917583,58,513,58,513,1.08976893123983,6.61531390116532e-08,1.592798122712e-07
"ENSG00000177697.19",331.543357927692,304.748076815843,58,513,58,513,-0.121580436212114,0.00228703807548775,0.00349440775411642
"ENSG00000177699.4",1.12308714088881,0.610412138241987,55,280,58,513,-0.879614315479981,1.90669184252546e-17,1.16334357897124e-16
"ENSG00000177700.6",99.8353069780986,93.3521820674033,58,513,58,513,-0.0968663728825585,0.0151485259417552,0.0209522804914109
"ENSG00000177706.9",36.985044163231,51.66307820543,58,513,58,513,0.482191606631932,0.00766589657544304,0.0110042370730691
"ENSG00000177707.11",24.6664401543726,18.0035609580159,58,513,58,513,-0.454267233659694,9.29365928548285e-12,3.21874365803934e-11
"ENSG00000177721.4",2.62208320861135,4.23390202209238,58,513,58,513,0.691274415470494,0.000301958727550867,0.000509058263419623
"ENSG00000177725.5",0.531575381815889,0.0498097417597284,31,30,58,513,-3.4157744559929,3.14485299752287e-30,1.15909034214881e-28
"ENSG00000177728.17",90.3535521830429,88.4400678200785,58,513,58,513,-0.0308811892105768,0.0907300516559933,0.11252070016808
"ENSG00000177731.16",189.758656964228,193.47569886124,58,513,58,513,0.0279866666298557,0.526376180055268,0.570038119718155
"ENSG00000177732.8",14.1334714703263,37.6604244026991,58,513,58,513,1.41393339338229,1.03941446262026e-21,9.64850170784603e-21
"ENSG00000177733.7",180.513040297585,165.030461436724,58,513,58,513,-0.129370718751978,0.000332684153734914,0.000558953682201909
"ENSG00000177738.4",4.35560120293391,6.61829128923756,58,513,58,513,0.603586922498914,3.45885020482494e-05,6.41599965187079e-05
"ENSG00000177757.2",0.198387337774504,0.176466201660563,14,179,58,513,-0.168928055063463,0.176808812457084,0.209331479020628
"ENSG00000177788.6",3.87970909628572,17.7069773510545,58,513,58,513,2.19029757238704,1.49685515470683e-32,1.2671120312844e-30
"ENSG00000177791.12",6.99159728240687,2.07483126003866,58,458,58,513,-1.75262807660942,1.98857196247945e-25,2.94492694353193e-24
"ENSG00000177807.10",0.428760303388455,1.84004030345324,32,460,58,513,2.10149412108836,1.39899220654943e-13,5.79424770900728e-13
"ENSG00000177822.8",0.185871652334436,0.382244944431343,13,201,58,513,1.04019066197384,0.851772882812538,0.871316234599913
"ENSG00000177830.18",63.833636090667,96.0451201103632,58,513,58,513,0.589395485956395,2.47945907171846e-13,1.00132294490668e-12
"ENSG00000177839.7",1.44484611933961,2.10810935405139,57,490,58,513,0.545033856557184,0.63729302644973,0.675738155080764
"ENSG00000177842.12",3.85887145789898,3.91236631693794,58,513,58,513,0.01986246956645,0.159207077940828,0.190095192434398
"ENSG00000177853.14",25.4594557033472,30.5714058423083,58,513,58,513,0.263981320595568,0.00736493302549719,0.0105936511979334
"ENSG00000177854.8",9.66475092772948,12.4469393965228,58,513,58,513,0.364986580616435,0.000882286013723265,0.00141573618516118
"ENSG00000177855.8",0.161925099583849,0.293361810157585,11,238,58,513,0.857354441846171,0.000715565361605313,0.00115872600584569
"ENSG00000177868.12",8.32456258346459,10.7561437993927,58,513,58,513,0.369714575448043,0.000150678164020497,0.000262034220028223
"ENSG00000177873.14",5.75221946523401,5.69710269868828,58,513,58,513,-0.0138903070216906,0.390569572151365,0.434717169800913
"ENSG00000177875.5",1.91169548536931,1.68163540502147,55,483,58,513,-0.184987785108965,0.00546743499989885,0.00798777581936007
"ENSG00000177879.17",38.7758109713717,50.481510880522,58,513,58,513,0.380598135316313,6.17473757613725e-07,1.35755247547749e-06
"ENSG00000177885.15",220.11534692394,191.812615577098,58,513,58,513,-0.198562126602353,6.4739624905053e-05,0.000117100719379542
"ENSG00000177888.8",24.2778325676213,43.2480631627081,58,513,58,513,0.832995894979754,3.10704272309106e-20,2.48961878288108e-19
"ENSG00000177889.10",83.7798700695728,91.5534684957599,58,513,58,513,0.128010896647666,0.415117575169962,0.459603215239649
"ENSG00000177917.11",19.3216210845489,22.7532735609726,58,513,58,513,0.23585798238579,0.682282996936411,0.718247368645912
"ENSG00000177932.7",5.62136994151803,4.60862602968525,58,512,58,513,-0.286585057698115,1.08048998162781e-05,2.10655409345297e-05
"ENSG00000177943.14",3.10627414112476,9.10777364966848,58,511,58,513,1.55191327848347,9.45796268552007e-12,3.27305626788102e-11
"ENSG00000177946.6",12.614763878242,15.6539595657365,58,513,58,513,0.311414421144369,0.000448963536064044,0.00074290315362839
"ENSG00000177951.17",48.3345063227832,59.9863854413163,58,513,58,513,0.311581596253775,1.67196765383835e-07,3.86979848051032e-07
"ENSG00000177954.14",582.064419331648,715.411867513388,58,513,58,513,0.29759521984656,0.00359546608382978,0.00536549451076832
"ENSG00000177963.14",95.3173062128727,112.543054578193,58,513,58,513,0.239666940992014,1.88030479944836e-05,3.58180593402467e-05
"ENSG00000177971.8",17.8947535111212,18.8045164742342,58,513,58,513,0.0715425387539416,0.87357306880577,0.890333403433315
"ENSG00000177981.11",32.6703627598831,32.5308543239258,58,513,58,513,-0.00617376315551965,0.268599292142347,0.308269522169232
"ENSG00000177984.7",0.0463133955766304,1.20561779840411,1,62,58,513,4.70219927479601,0.0123717206472577,0.0173105141682397
"ENSG00000177989.13",28.9037518948372,27.2642254878113,58,513,58,513,-0.0842476035897131,0.0356858366342793,0.0470471003821739
"ENSG00000177990.12",1.55587921284529,1.50852560500862,57,454,58,513,-0.04459087998933,0.00463996722289581,0.00683480324800627
"ENSG00000177993.3",0.130382274482807,0.203958528599098,4,193,58,513,0.64552808721338,0.00568058032946419,0.00828303545067507
"ENSG00000177994.16",1.43832774669588,0.414773151909828,46,218,58,513,-1.79399803784536,4.54645445913336e-16,2.40831768099672e-15
"ENSG00000178015.5",0.509905688897415,0.412006938324559,35,330,58,513,-0.307561800819529,0.0444519863744966,0.0577508305579256
